COLE_COD_DEPTO_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,PERCENTIL_GLOBAL,calendario_a,calendario_b,cole_publico,cole_privado,cole_rural,cole_urbano,cole_nbilingue,cole_bilingue,cole_academico,COLE_CARACTER_NO APLICA,COLE_CARACTER_TÉCNICO,COLE_CARACTER_TÉCNICO/ACADÉMICO,etnia_si,internet_si,computador_si,ID
76.0,76001.0,1,244.92857142857142,50.07142857142857,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,14,9,14
76.0,76001.0,1,295.1,46.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,20,20,20
76.0,76001.0,1,232.04347826086956,41.91304347826087,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,20,14,23
76.0,76001.0,1,240.37037037037038,46.629629629629626,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,15,27
76.0,76001.0,1,231.0,41.175,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,35,28,40
76.0,76001.0,1,230.6060606060606,41.75757575757576,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,30,27,33
76.0,76001.0,1,217.6875,32.96875,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,27,24,32
76.0,76001.0,1,199.85714285714286,22.214285714285715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,10,3,14
76.0,76001.0,1,267.22857142857146,63.8,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,32,26,35
76.0,76001.0,1,235.975,17.475,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,39,35,40
76.0,76001.0,1,227.83673469387756,28.918367346938776,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,45,37,49
76.0,76001.0,1,240.70833333333334,47.166666666666664,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,22,14,24
76.0,76001.0,1,243.6326530612245,49.204081632653065,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41,32,49
76.0,76001.0,1,251.3684210526316,54.78947368421053,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,19,15,19
76.0,76001.0,1,241.8235294117647,37.294117647058826,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,8,17
76.0,76001.0,1,248.95555555555555,52.84444444444444,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,42,28,45
76.0,76001.0,1,225.9142857142857,37.82857142857143,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,30,15,35
76.0,76001.0,1,206.05882352941177,24.41176470588235,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,13,3,17
76.0,76001.0,1,211.3125,28.4375,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,15,10,16
76.0,76001.0,1,286.09375,72.90625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,32,29,32
76.0,76001.0,1,281.15,70.65,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,19,18,20
76.0,76001.0,1,288.07547169811323,41.075471698113205,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,53,51,53
76.0,76001.0,1,258.16465863453817,57.46586345381526,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,237,179,249
76.0,76001.0,1,237.33333333333334,17.333333333333332,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3,3,3
76.0,76001.0,1,258.8695652173913,58.130434782608695,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,19,8,23
76.0,76001.0,1,217.3684210526316,32.578947368421055,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,15,14,19
76.0,76001.0,1,261.61290322580646,27.93548387096774,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,31,30,31
76.0,76001.0,1,301.6119402985075,79.34328358208955,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,61,49,67
76.0,76001.0,1,245.0,51.06666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11,12,15
76.0,76001.0,1,239.5,47.125,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,13,16
76.0,76001.0,1,245.8181818181818,50.72727272727273,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,32,30,33
76.0,76001.0,1,257.4347826086956,57.52173913043478,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,23,18,23
76.0,76001.0,1,238.23076923076923,45.17948717948718,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,39,31,39
76.0,76001.0,1,242.92857142857142,19.571428571428573,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,11,7,14
76.0,76001.0,1,246.33928571428572,50.375,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,99,71,112
76.0,76001.0,1,295.6666666666667,44.333333333333336,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,39,39,39
76.0,76001.0,1,251.57142857142858,54.285714285714285,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,8,14
76.0,76001.0,1,216.2,30.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5,4,5
76.0,76001.0,1,224.4814814814815,24.90740740740741,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,47,33,54
76.0,76001.0,1,263.0,62.22222222222222,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,8,9,9
76.0,76001.0,1,221.45714285714286,35.51428571428571,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,33,20,35
76.0,76001.0,1,224.68571428571428,37.65714285714286,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,30,19,35
76.0,76001.0,1,219.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,2
76.0,76001.0,1,228.88888888888889,41.22222222222222,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8,5,9
76.0,76001.0,1,276.9259259259259,35.2962962962963,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,27,26,27
76.0,76001.0,1,255.38888888888889,57.72222222222222,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,14,9,18
76.0,76001.0,1,227.94444444444446,40.55555555555556,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,18,15,18
76.0,76001.0,1,246.38181818181818,43.09090909090909,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,52,51,55
76.0,76001.0,1,242.75,19.875,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,7,7,8
76.0,76001.0,1,230.95238095238096,22.396825396825395,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,61,45,63
76.0,76001.0,1,221.0909090909091,32.24242424242424,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,30,18,33
76.0,76001.0,1,219.5,34.166666666666664,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6,4,6
76.0,76001.0,1,227.6,39.1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,9,5,10
76.0,76001.0,1,211.33333333333334,29.208333333333332,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20,49,26,72
76.0,76001.0,1,221.0,34.8,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,4,3,5
76.0,76001.0,1,247.7560975609756,52.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,38,24,41
76.0,76001.0,1,264.125,61.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,16,12,16
76.0,76001.0,1,204.16666666666666,20.02777777777778,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,25,14,36
76.0,76001.0,1,248.45454545454547,25.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,11,8,11
76.0,76001.0,1,361.31481481481484,80.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,54,54,54
76.0,76001.0,1,274.0,71.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,2,2
76.0,76001.0,1,219.54545454545453,14.954545454545455,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,16,22
76.0,76001.0,1,313.7142857142857,55.23809523809524,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,21,21
76.0,76001.0,1,217.58823529411765,33.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,11,8,17
76.0,76001.0,1,304.5416666666667,48.708333333333336,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,24,24,24
76.0,76020.0,1,217.44444444444446,32.80952380952381,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,45,22,63
76.0,76020.0,1,207.44303797468353,27.835443037974684,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,38,22,79
76.0,76036.0,1,248.60683760683762,52.1965811965812,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,103,64,117
76.0,76036.0,1,223.8,36.833333333333336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,24,17,30
76.0,76036.0,1,261.8636363636364,58.59090909090909,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,22,17,22
76.0,76041.0,1,228.15384615384616,39.717948717948715,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,91,42,117
76.0,76041.0,1,229.7058823529412,40.64705882352941,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,2,17
76.0,76041.0,1,272.625,65.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,8,8
76.0,76054.0,1,219.43243243243242,34.027027027027025,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,22,19,37
76.0,76054.0,1,220.5,34.875,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,13,9,32
76.0,76100.0,1,246.5952380952381,50.42857142857143,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,30,20,42
76.0,76100.0,1,235.64,43.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,9,6,25
76.0,76100.0,1,244.46428571428572,49.92857142857143,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,20,7,28
76.0,76100.0,1,267.40909090909093,64.63636363636364,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,7,3,22
76.0,76109.0,1,204.64583333333334,25.125,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,48,25,16,48
76.0,76109.0,1,209.33333333333334,26.873015873015873,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,22,16,63
76.0,76109.0,1,205.12396694214877,25.487603305785125,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,107,55,39,121
76.0,76109.0,1,197.23333333333332,21.116666666666667,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,57,26,23,60
76.0,76109.0,1,228.828125,39.890625,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,63,38,22,64
76.0,76109.0,1,240.00444444444443,46.715555555555554,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,101,198,164,225
76.0,76109.0,1,203.5,24.36046511627907,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,66,57,33,86
76.0,76109.0,1,206.53191489361703,26.21276595744681,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,93,47,31,94
76.0,76109.0,1,214.35374149659864,30.591836734693878,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,98,60,147
76.0,76109.0,1,238.47107438016528,46.05785123966942,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,97,69,121
76.0,76109.0,1,199.84722222222223,22.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,76,50,144
76.0,76109.0,1,211.33333333333334,27.666666666666668,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2,1,3
76.0,76109.0,1,208.4974358974359,27.641025641025642,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,194,139,94,195
76.0,76109.0,1,211.1951219512195,29.308943089430894,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,116,76,51,123
76.0,76109.0,1,226.84782608695653,38.86521739130435,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,35,168,110,230
76.0,76109.0,1,235.90540540540542,44.54054054054054,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,66,48,74
76.0,76109.0,1,206.1969696969697,25.78787878787879,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,32,17,66
76.0,76109.0,1,207.2560975609756,26.853658536585368,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,82,38,22,82
76.0,76109.0,1,206.84,26.92,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,12,7,25
76.0,76109.0,1,213.8,28.85,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20,7,7,20
76.0,76109.0,1,219.45833333333334,33.333333333333336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18,3,4,24
76.0,76109.0,1,224.36363636363637,37.36363636363637,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,0,1,11
76.0,76109.0,1,171.05555555555554,8.472222222222221,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,11,3,36
76.0,76109.0,1,181.14285714285714,11.642857142857142,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,4,0,14
76.0,76109.0,1,193.2941176470588,17.176470588235293,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17,4,5,17
76.0,76109.0,1,210.61702127659575,28.893617021276597,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42,16,10,47
76.0,76109.0,1,193.94444444444446,18.055555555555557,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18,3,2,18
76.0,76109.0,1,200.4375,22.125,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16,3,3,16
76.0,76109.0,1,268.72093023255815,64.34883720930233,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41,36,43
76.0,76109.0,1,265.3,62.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,6,10
76.0,76109.0,1,197.88888888888889,21.11111111111111,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,6,9
76.0,76109.0,1,276.6,71.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9,9,10
76.0,76109.0,1,225.9375,38.75,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5,15,12,16
76.0,76109.0,1,235.0,44.166666666666664,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,10,10,12
76.0,76109.0,1,280.15384615384613,67.96153846153847,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,21,21,26
76.0,76109.0,1,228.42857142857142,40.38095238095238,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,11,8,21
76.0,76109.0,1,268.625,62.6875,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7,14,14,16
76.0,76109.0,1,235.0,43.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1,0,2
76.0,76109.0,1,241.08695652173913,48.21739130434783,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,22,20,23
76.0,76109.0,1,283.32,71.44,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11,25,24,25
76.0,76109.0,1,189.75,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3,2,4
76.0,76109.0,1,220.84615384615384,34.53846153846154,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,21,13,26
76.0,76109.0,1,226.05405405405406,38.45945945945946,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,33,25,37
76.0,76109.0,1,266.93333333333334,60.46666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,13,11,15
76.0,76109.0,1,288.0,79.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1
76.0,76109.0,1,226.5,38.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,2
76.0,76109.0,1,178.66666666666666,9.666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5,3,6
76.0,76111.0,1,276.980198019802,68.15841584158416,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,97,90,101
76.0,76111.0,1,232.8913043478261,42.91304347826087,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,36,26,46
76.0,76111.0,1,263.15384615384613,60.87179487179487,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,33,29,39
76.0,76111.0,1,236.61904761904762,44.642857142857146,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,37,28,42
76.0,76111.0,1,259.37948717948717,58.63076923076923,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,187,153,195
76.0,76111.0,1,279.5842696629214,69.96067415730337,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,164,149,178
76.0,76111.0,1,258.5596330275229,58.22018348623853,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,100,75,109
76.0,76111.0,1,257.75,55.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2,2,4
76.0,76111.0,1,233.8,43.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,7,0,10
76.0,76111.0,1,219.7826086956522,35.21739130434783,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,16,11,23
76.0,76111.0,1,312.0,89.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1
76.0,76111.0,1,319.8857142857143,58.31428571428572,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,34,29,35
76.0,76111.0,1,308.23214285714283,51.642857142857146,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,56,55,56
76.0,76111.0,1,319.6666666666667,58.583333333333336,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,24,22,24
76.0,76111.0,1,208.33333333333334,26.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,3,3
76.0,76111.0,1,294.04347826086956,44.34782608695652,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,23,20,23
76.0,76111.0,1,281.3636363636364,36.42424242424242,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,32,29,33
76.0,76111.0,1,242.57894736842104,48.10526315789474,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,18,13,19
76.0,76111.0,1,245.48387096774192,51.483870967741936,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,30,24,31
76.0,76111.0,1,269.72727272727275,29.90909090909091,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,11,11,11
76.0,76111.0,1,313.0,53.2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,5,5,5
76.0,76111.0,1,287.0,39.97674418604651,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41,41,43
76.0,76111.0,1,218.06666666666666,32.8,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,26,17,30
76.0,76113.0,1,228.06849315068493,39.68493150684932,1.0,0.0,1.0,0.0,0.4931506849315068,0.5068493150684932,1.0,0.0,0.0,0.0,0.0,1.0,0,41,33,73
76.0,76113.0,1,246.5,50.435483870967744,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,50,42,62
76.0,76113.0,1,222.8,36.52,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21,13,25
76.0,76113.0,1,230.66666666666666,41.166666666666664,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8,5,12
76.0,76113.0,1,252.0,55.75,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,6,8
76.0,76122.0,1,246.6086956521739,50.95652173913044,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,55,32,69
76.0,76122.0,1,228.4433962264151,39.4811320754717,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,78,42,106
76.0,76126.0,1,268.56435643564356,62.23762376237624,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,81,63,101
76.0,76126.0,1,245.44444444444446,50.629629629629626,1.0,0.0,1.0,0.0,0.037037037037037035,0.9629629629629629,1.0,0.0,0.0,0.0,1.0,0.0,2,36,31,54
76.0,76126.0,1,267.85714285714283,64.76190476190476,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,16,11,21
76.0,76130.0,1,234.9268292682927,43.53658536585366,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,160,121,205
76.0,76130.0,1,240.26451612903224,46.63225806451613,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,132,88,155
76.0,76130.0,1,219.3409090909091,33.68181818181818,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,44,28,23,44
76.0,76130.0,1,255.72222222222223,57.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,18,16,18
76.0,76130.0,1,211.1818181818182,27.636363636363637,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,10,6,11
76.0,76130.0,1,324.0,59.611111111111114,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,36,36,36
76.0,76130.0,1,252.01923076923077,54.26923076923077,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44,51,42,52
76.0,76130.0,1,218.11111111111111,32.111111111111114,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9,4,9
76.0,76130.0,1,240.2962962962963,46.629629629629626,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,26,21,27
76.0,76147.0,1,252.52061855670104,54.78350515463917,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,177,138,194
76.0,76147.0,1,230.2156862745098,40.568627450980394,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,44,25,51
